,Actual Classifcation,Predicted Classification,a,b,c
1263,2.0,2,0.8897517655271792,-37.40626,0.0
1264,2.0,2,1.078843631040451,-68.20318,0.0
1265,2.0,2,1.1282742846808498,48.405159999999995,0.0
1266,2.0,2,0.7924596853460767,-96.80032,0.0
1267,2.0,2,1.456242748517147,6.80932,0.0
1268,2.0,2,1.4970426531092222,83.0017,0.0
1269,2.0,2,0.8057981156934859,-79.40206,0.0
1270,2.0,2,0.8764133351797699,-72.80272,0.0
1271,2.0,2,1.143181942127954,-48.80512,0.0
1272,2.0,2,1.086689766538927,-17.808220000000006,0.0
1273,2.0,2,0.8442441796360183,36.0064,0.0
1274,2.0,2,1.3307045805415307,50.404959999999996,0.0
1275,2.0,2,1.4240735929733952,100.0,0.0
1276,2.0,2,0.9501670088654444,-17.60824000000001,0.0
1277,2.0,2,1.4327043420217187,59.804019999999994,0.0
1278,2.0,2,1.5605963506468776,-32.80672,0.0
1279,2.0,4,1.1722126434723155,45.0055,0.0
1280,2.0,2,1.1518126911762778,89.20108,0.0
1281,2.0,2,1.4742888601636417,-24.207580000000007,0.0
1282,2.0,2,0.9383978056177305,0.80992,0.0
1283,2.0,2,0.7948135259956195,85.00150000000001,0.0
1284,2.0,2,1.127489671131002,-18.808120000000002,0.0
1285,2.0,2,1.3385507160400067,-12.208780000000004,0.0
1286,2.0,2,1.300889265647322,-28.807119999999998,0.0
1287,2.0,2,1.4656581111153182,-36.0064,0.0
1288,2.0,2,0.9211363075210832,-14.608540000000005,0.0
1289,2.0,2,1.1133666272337455,-35.606440000000006,0.0
1290,2.0,2,0.7853981633974483,75.40246,0.0
1291,2.0,2,1.2137971616142382,-6.20938000000001,0.0
1292,2.0,2,0.8465980202855611,95.20048,0.0
1293,2.0,2,0.8622902912825131,-34.20658,0.0
1294,2.0,2,1.019997614801881,59.60404,0.0
1295,2.0,2,0.8081519563430287,-62.0038,0.0
1296,2.0,2,1.5488271473991637,-87.80122,0.0
1297,2.0,2,1.004305343804929,96.0004,0.0
1298,2.0,2,1.0741359497413654,53.40465999999999,0.0
1299,2.0,2,1.2632278152546372,-98.40016,0.0
1300,2.0,2,1.2483201578075327,28.60714,0.0
1301,2.0,2,1.2804893133512842,36.80632,0.0
1302,2.0,4,0.8277672950892188,20.60794,0.0
1303,2.0,2,0.9187824668715404,-18.608140000000006,0.0
1304,2.0,2,1.286766221750065,15.80842,0.0
1305,2.0,2,0.9791977102098056,-39.406060000000004,0.0
1306,2.0,2,1.1306281253303925,-21.207880000000003,0.0
1307,2.0,2,1.198889504167134,68.40316,0.0
1308,2.0,2,0.8309057492886092,-16.80832000000001,0.0
1309,2.0,2,1.2749970185023511,8.80912,0.0
1310,2.0,2,0.7885366175968387,-44.0056,0.0
1311,2.0,2,1.0129360928532525,79.40206,0.0
1312,2.0,2,1.3487506921880255,49.205079999999995,0.0
1313,2.0,2,0.8050135021436383,46.60534,0.0
1314,2.0,2,0.9807669373095008,36.40636,0.0
1315,2.0,2,1.0121514793034048,-21.60784000000001,0.0
1316,2.0,2,0.9423208733669685,80.60194,0.0
1317,2.0,2,1.180843392520639,67.60324,0.0
1318,2.0,2,0.8356134305876948,91.60084,0.0
1319,2.0,2,1.4546735214174515,-83.20168,0.0
1320,2.0,2,0.9227055346207784,0.6099399999999999,0.0
1321,2.0,2,1.3354122618406163,-69.80302,0.0
1322,2.0,2,1.0913974478380126,-30.20698,0.0
1323,2.0,2,0.8481672473852564,-94.40056,0.0
1324,2.0,2,1.281273926901132,5.209479999999999,0.0
1325,2.0,2,1.023920682551119,40.20598,0.0
1326,2.0,4,0.8552287693338847,24.60754,0.0
1327,2.0,2,0.7987365937448575,26.80732,0.0
1328,2.0,4,1.0458898619468517,55.20448,0.0
1329,2.0,2,1.2922585165989984,-78.80212,0.0
1330,2.0,2,1.2451817036081423,57.60424,0.0
1331,2.0,2,0.9603669850134633,-61.603840000000005,0.0
1332,2.0,2,1.094535902037403,-2.8097199999999987,0.0
1333,2.0,2,0.8411057254366279,72.00280000000001,0.0
1334,2.0,2,0.9376131920678829,14.0086,0.0
1335,2.0,2,0.939182419167578,33.406659999999995,0.0
1336,2.0,2,1.1267050575811546,73.40266,0.0
1337,2.0,2,1.3534583734871113,-85.40146,0.0
1338,2.0,2,0.8105057969925715,-10.208980000000011,0.0
1339,2.0,2,0.8795517893791603,17.008300000000002,0.0
1340,2.0,2,1.4609504298162324,-43.005700000000004,0.0
1341,2.0,2,1.563734804846268,38.40615999999999,0.0
1342,2.0,2,0.8732748809803795,-7.60924,0.0
1343,2.0,2,1.5197964460548026,60.004,0.0
1344,2.0,2,0.8560133828837323,-76.60234,0.0
1345,2.0,4,0.829336522188914,74.60254,0.0
1346,2.0,2,1.2075202532154574,14.60854,0.0
1347,2.0,2,1.4523196807679088,98.80012,0.0
1348,2.0,2,1.3228584450430547,-67.60324,0.0
1349,2.0,2,0.919567080421388,50.804919999999996,0.0
1350,2.0,2,1.2757816320521986,-93.40066,0.0
1351,2.0,4,1.1682895757230773,7.80922,0.0
1352,2.0,2,1.2687201101035703,-75.20248000000001,0.0
1353,2.0,2,1.379350620632082,-81.60184,0.0
1354,2.0,4,0.825413454439676,50.60494,0.0
1355,2.0,2,1.3275661263421403,-45.805420000000005,0.0
1356,2.0,2,0.7955981395454671,-78.20218,0.0
1357,2.0,2,1.2373355681096663,-43.405660000000005,0.0
1358,2.0,2,1.3040277198467123,-24.407560000000004,0.0
1359,2.0,2,0.8591518370831227,76.20238,0.0
1360,2.0,2,1.1408281014784114,19.008100000000002,0.0
1361,2.0,2,0.7979519801950099,-22.20778,0.0
1362,2.0,2,0.8928902197265696,83.60164,0.0
1363,2.0,2,1.5386271712511448,5.409459999999999,0.0
1364,2.0,2,0.7908904582463815,29.0071,0.0
1365,2.0,2,0.91564401267215,-82.0018,0.0
1366,2.0,2,1.3565968276865017,-61.0039,0.0
1367,2.0,2,0.8152134782916571,17.208280000000002,0.0
1368,2.0,2,1.548042533849316,-88.60114,0.0
1369,2.0,2,1.2294894326111903,6.2093799999999995,0.0
1370,2.0,2,1.2389047952093615,94.20058,0.0
1371,2.0,2,1.4272120471727856,-27.207279999999997,0.0
1372,2.0,4,1.106305105285117,12.60874,0.0
1373,2.0,2,1.5166579918554122,39.60603999999999,0.0
1374,2.0,2,1.4946888124596793,-92.80072,0.0
1375,2.0,2,0.83718265768739,25.60744,0.0
1376,2.0,2,0.9266286023700164,3.80962,0.0
1377,2.0,2,0.962720825663006,-67.40326,0.0
1378,2.0,2,1.1871203009194198,43.205679999999994,0.0
1379,2.0,2,1.312658468895036,-26.807320000000004,0.0
1380,2.0,2,1.5245041273538882,-84.0016,0.0
1381,2.0,2,1.5519656015985541,-32.406760000000006,0.0
1382,2.0,2,1.4334889555715664,-6.80932,0.0
1383,2.0,2,0.9697823476116345,-23.80762,0.0
1384,2.0,2,1.3267815127922926,-16.60834,0.0
1385,2.0,2,0.9917515270073672,-66.0034,0.0
1386,2.0,2,1.2820585404509794,-11.808819999999997,0.0
1387,2.0,2,1.2899046759494555,-10.80892,0.0
1388,2.0,2,1.2993200385476267,-88.40116,0.0
1389,2.0,2,1.0419667941976138,-30.406959999999998,0.0
1390,2.0,2,1.329919966991683,3.6096399999999997,0.0
1391,2.0,4,1.0490283161462421,62.0038,0.0
1392,2.0,2,1.2977508114479317,18.608140000000002,0.0
1393,2.0,2,1.1400434879285637,-28.007199999999997,0.0
1394,2.0,2,1.475858087263337,46.805319999999995,0.0
1395,2.0,2,0.8363980441375424,-64.60354000000001,0.0
1396,2.0,2,1.1627972808741442,-86.80132,0.0
1397,2.0,2,0.8905363790770268,76.80232,0.0
1398,2.0,2,0.8701364267809891,-52.60474,0.0
1399,2.0,2,1.5025349479581553,-82.20178,0.0
1400,2.0,2,0.8513057015846467,30.60694,0.0
1401,2.0,2,0.9007363552250456,-26.007400000000004,0.0
1402,2.0,2,1.308735401145798,-79.0021,0.0
1403,2.0,2,1.1525973047261253,92.80072,0.0
1404,2.0,2,1.0851205394392318,-6.009399999999999,0.0
1405,2.0,4,0.8301211357387616,65.20348,0.0
1406,2.0,2,1.3903352103299484,22.0078,0.0
1407,2.0,2,1.5064580157073935,-21.007900000000006,0.0
1408,2.0,2,0.970566961161482,40.80591999999999,0.0
1409,2.0,4,1.0835513123395366,82.0018,0.0
1410,2.0,2,1.532350262852364,12.80872,0.0
1411,2.0,2,1.0003822760556909,37.006299999999996,0.0
1412,2.0,2,1.0694282684422798,-79.20208,0.0
1413,2.0,2,1.397396732278577,80.20198,0.0
1414,2.0,2,1.5449040796499256,-66.40335999999999,0.0
1415,2.0,2,0.8112904105424191,-48.40516,0.0
1416,2.0,2,0.9493823953155969,-55.80442,0.0
1417,2.0,2,1.11179740013405,-2.0097999999999985,0.0
1418,2.0,2,0.8520903151344943,80.40196,0.0
1419,2.0,2,0.8709210403308367,-65.80342,0.0
1420,2.0,2,1.3981813458284245,-52.40476,0.0
1421,2.0,2,0.9595823714636156,-51.60484,0.0
1422,2.0,2,1.161228053774449,70.60294,0.0
1423,2.0,2,1.4413350910700424,-81.0019,0.0
1424,2.0,2,0.8583672235332751,-95.60044,0.0
1425,2.0,2,0.8269826815393712,-3.209680000000006,0.0
1426,2.0,2,1.0027361167052335,-33.206680000000006,0.0
1427,2.0,2,1.14788962342704,96.40036,0.0
1428,2.0,2,1.5213656731544978,-100.0,0.0
1429,2.0,2,1.3055969469464075,96.20038,0.0
1430,2.0,2,1.0961051291370982,57.804219999999994,0.0
1431,2.0,2,1.44211970461989,-37.20628,0.0
1432,2.0,2,0.9305516701192544,-41.60584,0.0
1433,2.0,2,0.8803364029290079,-9.20908,0.0
1434,2.0,2,0.7916750717962291,28.20718,0.0
1435,2.0,2,1.414658230375224,-63.20368,0.0
1436,2.0,2,0.9988130489559957,82.20178,0.0
1437,2.0,2,0.9525208495149873,15.20848,0.0
1438,2.0,4,1.0811974716899937,6.4093599999999995,0.0
1439,2.0,2,1.1698588028227725,-48.205180000000006,0.0
1440,2.0,2,0.9886130728079768,-76.40236,0.0
1441,2.0,4,1.0859051529890793,65.40346,0.0
1442,2.0,2,1.1008128104361838,61.403859999999995,0.0
1443,2.0,2,1.2914739030491509,26.40736,0.0
1444,2.0,2,1.395042891629034,-46.605340000000005,0.0
1445,2.0,2,1.4091659355262909,68.20318,0.0
1446,2.0,2,1.0427514077474613,-85.0015,0.0
1447,2.0,2,0.9219209210709308,23.20768,0.0
1448,2.0,2,1.1329819659799354,44.005599999999994,0.0
1449,2.0,2,0.8952440603761124,-89.60104,0.0
1450,2.0,2,1.3942582780791866,76.40236,0.0
1451,2.0,2,0.9909669134575196,1.40986,0.0
1452,2.0,2,1.0749205632912129,44.405559999999994,0.0
1453,2.0,2,1.483704222761813,-15.008499999999998,0.0
1454,2.0,2,0.9776284831101104,-68.80312,0.0
1455,2.0,2,0.7869673904971435,-3.8096200000000096,0.0
1456,2.0,2,1.3432583973390924,13.0087,0.0
1457,2.0,2,0.7971673666451623,-57.0043,0.0
1458,2.0,2,0.8811210164788555,86.20138,0.0
1459,2.0,2,1.0113668657535573,-54.404560000000004,0.0
1460,2.0,2,1.2530278391066183,-44.40556,0.0
1461,2.0,2,1.534704103501907,-59.80402,0.0
1462,2.0,2,1.5409810119006877,-91.40086,0.0
1463,2.0,2,0.9321208972189496,-19.20808000000001,0.0
1464,2.0,2,0.9752746424605676,-51.0049,0.0
1465,2.0,2,1.1667203486233821,16.608340000000002,0.0
1466,2.0,2,1.3864121425807103,-40.006,0.0
1467,2.0,2,1.5080272428070884,35.806419999999996,0.0
1468,2.0,2,1.3824890748314724,37.20628,0.0
1469,2.0,2,1.3189353772938168,14.80852,0.0
1470,2.0,2,0.8646441319320559,-59.0041,0.0
1471,2.0,2,1.084335925889384,-45.20548,0.0
1472,2.0,2,0.9415362598171209,88.60114,0.0
1473,2.0,2,1.0772744039407558,70.80292,0.0
1474,2.0,2,1.3958275051788815,20.80792,0.0
1475,2.0,2,1.296966197898084,41.0059,0.0
1476,2.0,2,0.9399670327174257,51.40485999999999,0.0
1477,2.0,2,1.1070897188349647,-51.80482,0.0
1478,2.0,2,0.9815515508593484,55.40445999999999,0.0
1479,2.0,2,1.2028125719163718,35.60644,0.0
1480,2.0,2,0.845028793185866,-39.60604,0.0
1481,2.0,2,0.9093671042733692,80.80192,0.0
1482,2.0,2,1.2020279583665243,0.01,0.0
1483,2.0,2,1.4844888363116606,-79.60204,0.0
1484,2.0,2,1.5629501912964205,-90.001,0.0
1485,2.0,2,1.2585201339555514,77.0023,0.0
1486,2.0,2,1.5127349241061743,-9.809020000000004,0.0
1487,2.0,2,1.2640124288044847,-4.60954000000001,0.0
1488,2.0,2,0.9109363313730644,11.008899999999999,0.0
1489,2.0,2,1.3511045328375684,-44.605540000000005,0.0
1490,2.0,2,1.332273807641226,-30.007000000000005,0.0
1491,2.0,2,1.0090130251040144,-44.80552,0.0
1492,2.0,2,1.1816280060704867,-27.407260000000008,0.0
1493,2.0,2,1.047459089046547,-37.80622,0.0
1494,2.0,2,1.0623667464936513,-1.2098799999999983,0.0
1495,2.0,2,1.499396493758765,55.60444,0.0
1496,2.0,2,1.4436889317195853,-8.209180000000003,0.0
1497,2.0,2,1.4789965414627273,95.40046,0.0
1498,2.0,2,1.5707963267948966,56.60433999999999,0.0
1499,2.0,2,1.1792741654209438,-83.80162,0.0
1500,2.0,2,1.5472579202994685,-37.0063,0.0
1501,2.0,4,1.1086589459346596,5.809419999999999,0.0
1502,2.0,2,0.9164286262219976,-21.40786,0.0
1503,2.0,2,1.2875508352999128,94.40056,0.0
1504,2.0,2,1.1439665556778018,51.204879999999996,0.0
1505,2.0,2,0.9572285308140729,-73.60264000000001,0.0
1506,2.0,2,1.2287048190613428,-54.60454,0.0
1507,2.0,2,0.8599364506329703,-95.80042,0.0
1508,2.0,2,0.9062286500739788,-70.003,0.0
1509,2.0,2,0.9540900766146825,-95.20048,0.0
1510,2.0,2,0.7932442988959243,94.80052,0.0
1511,2.0,2,0.8473826338354087,-90.20098,0.0
1512,2.0,2,1.5613809641967253,-47.005300000000005,0.0
1513,2.0,2,1.2624432017047895,-35.80642,0.0
1514,2.0,4,1.0882589936386222,74.40256000000001,0.0
1515,2.0,2,1.4601658162663849,54.40456,0.0
1516,2.0,2,0.9799823237596532,19.80802,0.0
1517,2.0,2,0.7940289124457719,1.80982,0.0
1518,2.0,2,1.5378425577012973,30.80692,0.0
1519,2.0,2,1.0992435833364886,63.003699999999995,0.0
1520,2.0,2,1.129843511780545,14.40856,0.0
1521,2.0,2,1.3495353057378732,-0.2099800000000016,0.0
1522,2.0,2,1.5284271951031263,18.408160000000002,0.0
1523,2.0,2,1.132197352430088,-57.80422,0.0
1524,2.0,2,1.2059510261157622,-99.60004,0.0
1525,2.0,2,1.546473306749621,-39.806020000000004,0.0
1526,2.0,2,1.5119503105563266,-74.60254,0.0
1527,2.0,2,1.1204281491823738,-71.60284,0.0
1528,2.0,2,1.5041041750578505,36.206379999999996,0.0
1529,2.0,2,0.8018750479442479,49.80502,0.0
1530,2.0,2,1.5700117132450488,-49.20508,0.0
1531,2.0,2,0.8834748571283983,-78.60214,0.0
1532,2.0,2,1.3134430824448835,2.8097199999999996,0.0
1533,2.0,2,1.2906892894993032,-6.409360000000007,0.0
1534,2.0,2,1.3895505967801007,28.40716,0.0
1535,2.0,2,0.978413096659958,81.0019,0.0
1536,2.0,2,1.031766818049595,75.80242,0.0
1537,2.0,2,1.2459663171579898,-4.009600000000006,0.0
1538,2.0,2,1.4162274574749194,93.20068,0.0
1539,2.0,2,1.3620891225354348,-96.60034,0.0
1540,2.0,2,0.8858286977779412,1.60984,0.0
1541,2.0,2,1.2130125480643907,-86.20138,0.0
1542,2.0,2,1.3503199192877209,41.40586,0.0
1543,2.0,2,1.3848429154810153,48.20518,0.0
1544,2.0,2,1.2051664125659147,58.604139999999994,0.0
1545,2.0,2,1.1031666510857265,-8.40916,0.0
1546,2.0,2,1.4515350672180611,64.0036,0.0
1547,2.0,4,1.0874743800887745,72.20278,0.0
1548,2.0,2,1.302458492747017,17.808220000000002,0.0
1549,2.0,2,1.2671508830038751,51.80481999999999,0.0
1550,2.0,4,0.8567979964335799,93.40066,0.0
1551,2.0,2,1.4680119517648609,-55.40446,0.0
1552,2.0,2,1.3542429870369588,-25.807420000000008,0.0
1553,2.0,4,0.8238442273399808,41.80582,0.0
1554,2.0,4,1.172997257022163,19.20808,0.0
1555,2.0,2,1.1047358781854217,-74.0026,0.0
1556,2.0,2,0.9281978294697116,66.40336,0.0
1557,2.0,2,1.0505975432459373,-19.80802,0.0
1558,2.0,2,1.1180743085328309,-80.00200000000001,0.0
1559,2.0,2,0.8677825861314463,86.0014,0.0
1560,2.0,2,1.2302740461610377,-92.0008,0.0
1561,2.0,2,0.9179978533216928,-18.20818,0.0
1562,2.0,2,1.522934900254193,6.009399999999999,0.0
1563,2.0,2,1.2263509784117999,-39.0061,0.0
1564,2.0,2,1.3879813696804058,-94.60054,0.0
1565,2.0,2,1.4633042704657753,-0.8099200000000053,0.0
1566,2.0,2,0.8873979248776364,-25.207480000000004,0.0
1567,2.0,2,1.0270591367505093,92.60074,0.0
1568,2.0,2,1.4429043181697376,-85.20148,0.0
1569,2.0,2,1.3063815604962552,-71.40286,0.0
1570,2.0,2,1.0223514554514237,91.20088,0.0
1571,2.0,2,1.4483966130186707,20.40796,0.0
1572,2.0,2,0.9674285069620916,31.20688,0.0
1573,2.0,2,1.4154428439250717,85.20148,0.0
1574,2.0,2,1.2083048667653051,88.20118000000001,0.0
1575,2.0,2,1.145535782777497,-81.80181999999999,0.0
1576,2.0,2,1.3628737360852825,-22.40776000000001,0.0
1577,2.0,2,1.4209351387740048,-4.409559999999999,0.0
1578,2.0,2,1.3016738791971696,7.60924,0.0
1579,2.0,2,1.063151360043499,-11.60884,0.0
1580,2.0,2,1.1588742131249061,30.20698,0.0
1581,2.0,2,0.833259589938152,-87.40126000000001,0.0
1582,2.0,2,1.0207822283517285,84.0016,0.0
1583,2.0,2,0.8638595183822083,29.60704,0.0
1584,2.0,2,1.440550477520195,-38.80612,0.0
1585,2.0,2,1.4962580395593745,15.40846,0.0
1586,2.0,2,0.7893212311466863,88.0012,0.0
1587,2.0,2,1.0050899573547765,-29.207080000000005,0.0
1588,2.0,2,1.1753510976717059,-78.0022,0.0
1589,2.0,2,1.0105822522037098,-46.205380000000005,0.0
1590,2.0,2,1.5103810834566314,29.20708,0.0
1591,2.0,2,1.2953969707983888,77.80222,0.0
1592,2.0,2,1.3471814650883305,-36.20638,0.0
1593,2.0,2,1.3071661740461027,-13.008700000000005,0.0
1594,2.0,2,1.491550358260289,13.60864,0.0
1595,2.0,2,1.0953205155872505,31.606840000000002,0.0
1596,2.0,2,1.2844123811005224,-31.0069,0.0
1597,2.0,2,1.176920324771401,27.80722,0.0
1598,2.0,2,1.2161510022637811,-99.40006,0.0
1599,2.0,2,0.8787671758293127,81.60184,0.0
1600,2.0,2,0.8724902674305319,-65.20348,0.0
1601,2.0,2,1.2828431540008272,81.80182,0.0
1602,2.0,2,1.3463968515384828,-6.609340000000003,0.0
1603,2.0,2,0.8418903389864756,13.20868,0.0
1604,2.0,2,0.8654287454819035,91.0009,0.0
1605,2.0,2,0.8387518847870852,82.60174,0.0
1606,2.0,2,1.2773508591518938,-27.80722,0.0
1607,2.0,4,0.8316903628384568,41.20587999999999,0.0
1608,2.0,2,1.2679354965537226,-59.604040000000005,0.0
1609,2.0,2,1.4279966607226333,-42.40576,0.0
1610,2.0,2,1.2318432732607332,58.204179999999994,0.0
1611,2.0,2,0.9172132397718452,45.80542,0.0
1612,2.0,2,1.1314127388802402,38.606139999999996,0.0
1613,2.0,2,1.2365509545598186,-74.80252,0.0
1614,2.0,2,1.5551040557979445,-66.80332,0.0
1615,2.0,2,1.1541665318258207,53.204679999999996,0.0
1616,2.0,2,1.1416127150282591,43.605639999999994,0.0
1617,2.0,2,1.4507504536682136,56.0044,0.0
1618,2.0,2,0.9933207541070624,79.0021,0.0
1619,2.0,2,1.2781354727017415,-55.0045,0.0
1620,2.0,2,1.0247052961009664,21.20788,0.0
1621,2.0,2,1.5339194899520594,-67.20328,0.0
1622,2.0,2,0.9948899812067576,-23.20768000000001,0.0
1623,2.0,2,0.9517362359651396,48.805119999999995,0.0
1624,2.0,2,1.5001811073086126,54.60453999999999,0.0
1625,2.0,2,1.2098740938650003,-24.60754,0.0
1626,2.0,2,1.039612953548071,-43.60564,0.0
1627,2.0,2,1.0168591606024906,-98.0002,0.0
1628,2.0,4,1.0670744277927369,48.005199999999995,0.0
1629,2.0,2,1.5299964222028213,23.40766,0.0
1630,2.0,2,0.99410536765691,30.007,0.0
1631,2.0,2,1.4570273620669945,-90.80092,0.0
1632,2.0,4,1.068643654892432,84.80152,0.0
1633,2.0,2,1.1486742369768874,57.00429999999999,0.0
1634,2.0,2,1.149458850526735,-70.40296000000001,0.0
1635,2.0,2,0.907797877173674,26.0074,0.0
1636,2.0,2,1.4585965891666897,-97.40026,0.0
1637,2.0,2,1.1675049621732299,-29.00710000000001,0.0
1638,2.0,2,0.9360439649681876,-17.40826,0.0
1639,2.0,2,0.9878284592581292,3.4096599999999997,0.0
1640,2.0,2,1.0639359735933465,33.60664,0.0
1641,2.0,2,1.098458969786641,97.40026,0.0
1642,2.0,4,1.0819820852398414,34.606539999999995,0.0
1643,2.0,2,1.0584436787444134,-15.808419999999998,0.0
1644,2.0,2,0.9689977340617868,69.20308,0.0
1645,2.0,2,1.4075967084265957,-81.20188,0.0
1646,2.0,2,1.125920444031307,-95.40046,0.0
1647,2.0,2,1.1023820375358788,-19.0081,0.0
1648,2.0,4,0.8536595422341895,52.004799999999996,0.0
1649,2.0,2,0.9242747617204736,77.20228,0.0
1650,2.0,2,1.3526737599372636,-86.60134,0.0
1651,2.0,2,1.5645194183961157,7.40926,0.0
1652,2.0,2,0.8458134067357135,-23.0077,0.0
1653,2.0,2,1.438196636870652,65.60344,0.0
1654,2.0,2,1.2522432255567706,-56.804320000000004,0.0
1655,2.0,2,1.398965959378272,86.60134000000001,0.0
1656,2.0,2,1.0152899335027952,-43.805620000000005,0.0
1657,2.0,2,0.9619362121131585,43.0057,0.0
1658,2.0,2,0.8199211595907427,-55.604440000000004,0.0
1659,2.0,2,1.4350581826712616,21.40786,0.0
1660,2.0,2,1.0466744754966992,-40.40596,0.0
1661,2.0,2,0.9893976863578244,-56.004400000000004,0.0
1662,2.0,2,1.5370579441514498,-53.0047,0.0
1663,2.0,2,0.8771979487296175,-31.806820000000002,0.0
1664,2.0,2,1.2647970423543322,8.40916,0.0
1665,2.0,2,1.110228173034355,-97.20028,0.0
1666,2.0,2,1.5158733783055647,78.80212,0.0
1667,2.0,2,0.9650746663125489,-80.80192,0.0
1668,2.0,2,1.5558886693477922,-77.20228,0.0
1669,2.0,2,0.8983825145755028,-35.40646000000001,0.0
1670,2.0,2,1.1149358543334404,47.80522,0.0
1671,2.0,2,1.2506739984570756,-82.40176,0.0
1672,2.0,2,1.2726431778528084,80.002,0.0
1673,2.0,2,0.8324749763883044,-31.206879999999998,0.0
1674,2.0,2,1.3518891463874159,98.60014,0.0
1675,2.0,2,1.2349817274601236,-13.208680000000001,0.0
1676,2.0,2,1.273427791402656,43.40566,0.0
1677,2.0,2,1.165151121523687,66.20338,0.0
1678,2.0,2,1.3605198954357396,34.40656,0.0
1679,2.0,2,1.5566732828976397,-57.40426,0.0
1680,2.0,2,1.4821349956621177,-96.0004,0.0
1681,2.0,2,0.8630749048323607,-84.80152,0.0
1682,2.0,2,1.0380437264483757,-49.60504,0.0
1683,2.0,2,1.251458612006923,-0.4099599999999981,0.0
1684,2.0,2,1.1737818705720107,-5.209479999999999,0.0
1685,2.0,2,1.4476119994688232,-13.608640000000008,0.0
1686,2.0,2,1.4499658401183662,-51.20488,0.0
1687,2.0,2,1.4060274813269005,22.40776,0.0
1688,2.0,2,1.2177202293634761,-33.80662000000001,0.0
1689,2.0,2,1.4044582542272053,85.40146,0.0
1690,2.0,2,1.0513821567957848,4.809519999999999,0.0
1691,2.0,2,1.4232889794235475,53.00469999999999,0.0
1692,2.0,2,1.1243512169316117,-54.0046,0.0
1693,2.0,2,0.9030901958745884,83.40166,0.0
1694,2.0,2,1.0011668896055386,-35.0065,0.0
1695,2.0,2,1.2561662933060087,-42.605740000000004,0.0
1696,2.0,2,1.2491047713573802,-55.204480000000004,0.0
1697,2.0,2,1.238120181659514,-61.40386,0.0
1698,2.0,2,0.93525935141834,75.0025,0.0
1699,2.0,2,1.5017503344083076,25.0075,0.0
1700,2.0,2,0.8089365698928763,21.0079,0.0
1701,2.0,2,1.1643665079738394,-76.20238,0.0
1702,2.0,2,1.0443206348471565,91.80082,0.0
1703,2.0,4,1.0678590413425846,21.60784,0.0
1704,2.0,2,0.8575826099834275,-45.405460000000005,0.0
1705,2.0,2,1.2475355442576852,63.803619999999995,0.0
1706,2.0,2,1.4727196330639465,-59.40406,0.0
1707,2.0,2,1.387196756130558,-72.40276,0.0
1708,2.0,2,1.4531042943177566,-3.609639999999999,0.0
1709,2.0,2,1.3291353534418355,73.60264000000001,0.0
1710,2.0,2,0.8042288885937907,-96.20038,0.0
1711,2.0,2,1.4797811550125748,72.40276,0.0
1712,2.0,2,1.5237195138040405,-58.804120000000005,0.0
1713,2.0,2,0.892105606176722,-93.60064,0.0
1714,2.0,2,1.328350739891988,69.0031,0.0
1715,2.0,2,0.8285519086390664,-70.60294,0.0
1716,2.0,2,1.2467509307078375,81.40186,0.0
1717,2.0,2,1.4782119279128798,16.0084,0.0
1718,2.0,2,1.3330584211910734,96.60034,0.0
1719,2.0,2,1.191043368668658,9.0091,0.0
1720,2.0,2,1.204381799016067,1.2098799999999998,0.0
1721,2.0,2,1.5543194422480968,-56.60434,0.0
1722,2.0,2,1.1573049860252111,-85.80142000000001,0.0
1723,2.0,2,1.0333360451492901,50.20498,0.0
1724,2.0,2,0.8348288170378472,-29.40706,0.0
1725,2.0,2,0.9101517178232168,-81.40186,0.0
1726,2.0,2,1.1596588266747538,-88.0012,0.0
1727,2.0,2,1.0192130012520333,-48.0052,0.0
1728,2.0,2,1.420150525224157,99.80002,0.0
1729,2.0,2,0.8395364983369327,-70.20298,0.0
1730,2.0,2,1.214581775164086,10.608939999999999,0.0
1731,2.0,2,1.0733513361915177,-44.205580000000005,0.0
1732,2.0,2,1.4083813219764432,-16.00840000000001,0.0
1733,2.0,2,1.0160745470526429,-50.80492,0.0
1734,2.0,2,0.9446747140165113,-14.008600000000001,0.0
1735,2.0,2,0.8003058208445527,62.603739999999995,0.0
1736,2.0,2,1.2938277436986936,74.20258,0.0
1737,2.0,2,1.3746429393329964,35.406459999999996,0.0
1738,2.0,2,1.430350501372176,77.60224,0.0
1739,2.0,2,1.2961815843482363,-70.80292,0.0
1740,2.0,2,1.2930431301488459,-43.20568,0.0
1741,2.0,2,1.1549511453756682,-86.0014,0.0
1742,2.0,2,1.2035971854662195,17.608240000000002,0.0
1743,2.0,2,1.1620126673242965,39.80602,0.0
1744,2.0,2,0.8913209926268744,53.604639999999996,0.0
1745,2.0,2,1.009797638653862,-0.01,0.0
1746,2.0,2,1.1392588743787162,-14.408560000000008,0.0
1747,2.0,2,1.3259968992424451,38.206179999999996,0.0
1748,2.0,2,1.121997376282069,87.20128,0.0
1749,2.0,2,1.0388283399982234,-12.608739999999997,0.0
1750,2.0,2,1.5268579680034309,-89.20108,0.0
1751,2.0,2,1.2569509068558564,0.20998,0.0
1752,2.0,2,1.2836277675506746,11.808819999999999,0.0
1753,2.0,2,1.2797046998014368,17.408260000000002,0.0
1754,2.0,2,1.0780590174906033,-76.0024,0.0
